Stock,PE,Marketcap,Beta,Sector
ATH,5.28,7983578700,1.0438953835660874,Finance
ATHE,-1.57,,0.8162759114657078,Health Technology
ATHM,22.45,,1.410067484946327,Technology Services
ATHX,-8.81,248628160,1.4169817640073759,Health Technology
ATI,14.99,2698409350,1.4972529415390523,Non-Energy Minerals
ATIF,,,-1.5211873986112294,Finance
ATIS,-0.07,8843370,-0.0008379709789647237,Industrial Services
ATISW,,,-2.9979962270368823,Industrial Services
ATKR,9.08,1082044790,1.4132797444079075,Producer Manufacturing
ATLC,2.73,55749260,0.3490227109486524,Finance
ATLO,14.23,243064600,0.5405236412023218,Finance
ATMP,,,0.7176025287271299,Miscellaneous
ATNI,39.29,935649000,0.9653026931214042,Communications
ATNM,-1.63,52661050,1.136226962877068,Health Technology
ATNX,-6.54,1113603700,1.4255044955769602,Health Technology
ATO,24.26,11909378400,0.20450674587664242,Utilities
ATOM,-4.2,64701040,0.8124802388392557,Commercial Services
ATOS,-0.38,23360000,0.9087978023399111,Health Technology
ATR,35.81,7157757840,0.6411935879007767,Process Industries
ATRA,-3.95,1028789410,2.2938351697943458,Health Technology
ATRC,-62.09,1131653900,1.2022057730768723,Health Technology
ATRI,46.48,1636588130,0.23283643532670878,Health Technology
ATRO,10.47,1327916170,1.201783802142597,Electronic Technology
ATRS,-72.66,453709800,1.4055569990476753,Health Technology
ATSG,16.94,1302073180,1.0091653002969232,Transportation
ATTO,-7.82,197638532,0.8322100738618429,Commercial Services
ATU,-58.11,1359794520,1.307055573000782,Producer Manufacturing
ATUS,134.69,15968138986,1.4403390096262663,Consumer Services
ATV,2.1,,1.2347245702165288,Retail Trade
ATVI,18.81,33221723590,1.2309391716032334,Consumer Durables
ATXI,-2.75,86106800,0.019745938523914073,Health Technology
AU,41.26,,-0.46880337991423915,Non-Energy Minerals
AUB,13.24,2650344200,0.8134997206684726,Finance
AUBN,13.62,123078970,0.9445341435402141,Finance
AUDC,30.71,423704600,1.0375188821133663,Electronic Technology
AUG,-11.35,149321060,-0.01810453198716161,Non-Energy Minerals
AUGR,,,0.093816379171591,Miscellaneous
AUMN,-6.46,24797067,0.1986063151292851,Non-Energy Minerals
AUO,38.88,,0.6212511827568391,Electronic Technology
AUPH,-9.08,593866080,1.0943027381968193,Health Technology
AUSF,,,0.03757391999381828,Miscellaneous
AUTL,,,0.165955893661084,Health Technology
AUTO,-1.31,45613150,0.15515565756237887,Commercial Services
AUY,-14.32,1891027350,-0.36113624689493395,Non-Energy Minerals
AVA,13.9,2745720000,0.12447488835849198,Utilities
AVAL,7.6,,0.6682069164041965,Finance
AVAV,29.57,1549597000,1.1891218105865518,Electronic Technology
AVB,28.04,28300203030,0.38277391435664365,Finance
AVCO,-15.11,167199760,-0.5797905180794996,Technology Services
AVD,16.7,394655040,1.0762181364014884,Process Industries
AVDL,-0.66,,0.5019249028741904,Health Technology
AVDR,,311606900,0.5444027626929622,Health Technology
AVEO,34.11,137624732,0.7766984724076671,Health Technology
AVGO,16.24,99610687440,1.1861829945214617,Electronic Technology
AVGR,-0.26,21791414,0.6563768636692333,Health Technology
AVH,-5.03,,0.8700747375978151,Transportation
AVID,-180.23,328724000,1.0268757914616868,Electronic Technology
AVK,-28.08,490600250,0.7013756469241528,Miscellaneous
AVLR,-33.67,4731418000,0.15078420520353242,Technology Services
AVNS,103.23,1789988400,1.0236330935965805,Health Technology
AVNW,12.12,72011420,0.46993120840604957,Electronic Technology
AVP,-24.79,1666510960,1.3078738494496969,Consumer Non-Durables
AVRO,-2.92,341921520,-0.6708399268295119,Health Technology
AVT,17.22,4341128640,1.1398653675119301,Distribution Services
AVTR,,9893520000,3.7240365497765073,Process Industries
AVX,9.19,2500663620,1.221274064938217,Electronic Technology
AVXL,-5.62,141942350,1.147855601771155,Health Technology
AVY,47.57,8784328960,0.9257506893922215,Process Industries
AVYA,7.87,1394593640,0.8650741500800339,Electronic Technology
AWF,262.79,992507300,0.24903951047873213,Miscellaneous
AWI,23.49,4342663300,0.9836104601089054,Producer Manufacturing
AWK,35.56,20402257380,0.2225555183597328,Utilities
AWP,-13.63,506469440,0.5108856250490259,Miscellaneous
AWR,40.92,2683827300,0.4018278041543631,Utilities
AWRE,36.59,71118300,-0.0157482365660376,Technology Services
AWSM,-0.49,19018700,2.2713601699041943,Distribution Services
AWTM,,,0.03327324040708148,Miscellaneous
AWX,-9.06,8914303,0.8079931591061443,Industrial Services
AX,11.29,1673720660,1.0467377818773047,Finance
AXAS,7.44,160809232,2.0931127068910724,Energy Minerals
AXDX,-11.48,1029838600,1.264589459830608,Health Technology
AXE,11.06,1797111440,1.4599883403744651,Distribution Services
AXGN,-30.42,819409500,1.675188324471086,Health Technology
AXGT,-0.66,150348000,1.894834758180632,Health Technology
AXJL,,,0.6907980201881507,Miscellaneous
AXJV,,,0.41314668385710623,Miscellaneous
AXL,-10.77,1137091920,1.707930627192614,Producer Manufacturing
AXLA,,328038760,-0.5906883091650124,Health Technology
AXNX,,928820760,-0.421767230794811,Health Technology
AXO,,1589145980,-0.00886807101808446,Finance
AXP,14.58,95792141510,1.0115609101357255,Finance
AXR,28.23,41940480,0.2292582527197657,Finance
AXS,138.85,5000847300,0.5481693954528473,Finance
AXSM,-17.95,764682800,1.379885059159596,Health Technology
AXTA,30.74,5515493020,0.8729192736196156,Process Industries
AXTI,28,160002990,1.1552911108953354,Electronic Technology
AXU,-34.53,117118340,0.015544321150589657,Non-Energy Minerals
AY,57.41,2149654650,0.3162171394277175,Utilities
AYI,15.1,4935298690,1.0846965370016548,Producer Manufacturing
AYR,6.62,1458694460,0.8555077834652317,Finance
AYTU,-0.56,19947900,1.4982957777927866,Consumer Services
AYX,317.7,5432375363,2.2445624081521123,Technology Services
AZN,39.43,,0.44874046831673015,Health Technology
AZO,18.01,25278204210,0.2334005772872422,Retail Trade
AZPN,40.56,7835000040,1.3064591371546526,Technology Services
AZRE,-832.17,487186000,-0.04910909506526733,Utilities
AZRX,-2.55,46121400,0.6409133219259373,Health Technology
AZUL,138.66,,0.8059750803161461,Transportation
AZZ,21.47,1099592480,0.9612250918756693,Producer Manufacturing
B,16.63,2657580480,1.1247643688959146,Producer Manufacturing
BA,19.33,192200034300,1.3075815868915532,Electronic Technology
BAB,,,-0.09291089376283879,Miscellaneous
BABA,29.82,,1.4777795387109909,Retail Trade
BABY,-16.74,846749400,0.9512323679099979,Health Technology
BAC,9.74,252918120000,1.0450967040430708,Finance
BAF,38.48,127997870,0.0359414451929103,Miscellaneous
BAH,21.53,8845758270,0.827975759832605,Commercial Services
BAL,,,-0.061199653284596436,Miscellaneous
BAM,13.75,45604891402,0.7689529235957846,Finance
BANC,30.99,672670367,0.7771140725896624,Finance
BAND,98.37,1669146430,1.4286784109167554,Commercial Services
BANF,13.34,1704108210,0.7927680335494112,Finance
BANFP,,,0.13350901426954942,Finance
BANR,11.93,1774233748,0.8091639881837744,Finance
BANX,,,0.3729881682692367,Miscellaneous
BAP,14.54,17793365813,0.6169774565498914,Finance
BAPR,,,-0.14707812939972154,Miscellaneous
BAR,,,-0.0705417957139379,Miscellaneous
BAS,-0.36,51487870,1.5407511124188054,Industrial Services
BASI,-20.92,20067450,0.09216347725912638,Health Services
BATRA,273.33,16257755550,0.5783149658094643,Consumer Services
BATRK,274.05,16257755550,0.5822888176475736,Consumer Services
BATT,,,-0.033501914995199826,Miscellaneous
BAX,24.52,37466737920,0.8332590545296334,Health Technology
BB,45.24,4296760300,1.3106372859365292,Technology Services
BBAX,,,-0.014821991916182494,Miscellaneous
BBBY,-11.96,1676209410,0.8867640450591965,Retail Trade
BBC,,,1.508690972271596,Miscellaneous
BBCA,,,-0.030946509889489944,Miscellaneous
BBCP,,205091400,0.17748562861987768,Finance
BBD,14.61,,0.7601824294716365,Finance
BBDC,-5.49,501840900,0.2549714525288524,Finance
BBDO,12.82,,0.5257293597546392,Finance
BBEU,,,0.05576443762221901,Miscellaneous
BBF,70.14,143879820,0.033106503919028,Miscellaneous
BBGI,7.89,88340745,0.5612744167257429,Consumer Services
BBH,,,1.1643182417988562,Miscellaneous
BBJP,,,0.07600240056101985,Miscellaneous
BBK,25.92,154161950,-0.026034926505027676,Miscellaneous
BBL,20.19,,1.0392273358324908,Non-Energy Minerals
BBN,43.27,1340653340,0.024311649758511043,Miscellaneous
BBP,,,1.3848530044047151,Miscellaneous
BBRC,,,0.6075698750658294,Miscellaneous
BBRE,,,0.05009257453636313,Miscellaneous
BBSA,,,-0.018490725002037727,Miscellaneous
BBSI,11.8,533668200,1.0786174954129233,Commercial Services
BBT,11.72,35806760000,0.6808942580064076,Finance
BBU,17.4,2455503550,0.9325577559788055,Commercial Services
BBUS,,,-0.06934156953608005,Miscellaneous
BBVA,6.88,,0.9490054145873619,Finance
BBW,-4.31,76320720,0.5790249964271093,Retail Trade
BBX,15.01,399858850,1.0463722986402395,Finance
BBY,11.18,16790295720,1.1217562328240613,Retail Trade
BC,23.59,3611953960,1.1985745566970671,Consumer Durables
BCBP,11.8,200711520,0.5595303160744368,Finance
BCC,-163.24,865245000,0.980352875310068,Non-Energy Minerals
BCD,,,0.1714474435753569,Miscellaneous
BCE,18.52,40471838250,0.2728126105689048,Communications
BCEI,2.72,402786720,1.2952206049414092,Energy Minerals
BCH,7.18,,0.5297355045130226,Finance
BCI,,,0.25621636298015305,Miscellaneous
BCLI,-4.52,79432980,0.233707129016022,Electronic Technology
BCM,,,0.3266099648882395,Miscellaneous
BCML,14.86,238099120,0.5203032178140233,Finance
BCNA,,,-0.0314089042941216,Miscellaneous
BCO,-97,3839913000,1.0911422508262827,Commercial Services
BCOM,-0.46,48456980,1.0158142329166506,Communications
BCOR,22.04,1498638300,1.3267546013042828,Technology Services
BCOV,-21.5,377643200,0.6907337413778664,Technology Services
BCOW,,45843800,-0.0318179790671393,Finance
BCPC,37.45,2932370460,0.9209359263856303,Process Industries
BCRH,-2.14,58300550,0.3666215907190103,Finance
BCRX,-3.49,386095500,1.2532870163114005,Health Technology
BCS,7.2,,0.7386962405496794,Finance
BCSF,18.13,976185000,0.05694981846120741,Miscellaneous
BCTF,67.79,51346800,-0.04327945951702411,Finance
BCV,19.3,109776950,0.6180112998840479,Miscellaneous
BCX,-4.6,713562960,0.7421540362613366,Miscellaneous
BCYC,,,8.875969845623285,Health Technology
BDC,13.89,2020096000,1.4381236285027348,Producer Manufacturing
BDCL,,,0.8714648995590895,Miscellaneous
BDCS,,,0.3870557489226057,Miscellaneous
BDCZ,,,0.28288430005712667,Miscellaneous
BDGE,13.83,552369840,0.7730442667946812,Finance
BDJ,-12.47,1560349440,0.7222967829566972,Miscellaneous
BDL,13.04,44588942,0.052450477222544006,Consumer Services
BDN,28.27,2656534430,0.5602108410033595,Finance
BDR,2.27,9105655,0.7202610316403202,Electronic Technology
BDRY,,,0.2646612265665874,Miscellaneous
BDSI,-7.19,379329020,0.6837119297404729,Health Technology
BDX,67.47,62966238080,0.8879938351666752,Health Technology
BDXA,,15690310440,0.6996928136892552,Health Technology
BE,-3.54,1226493533,0.41916569157763933,Producer Manufacturing
BEAT,32.81,1617859440,1.8726611584699768,Health Technology
BECN,-434.17,2366565120,0.7963368722126676,Distribution Services
BEDU,26.73,,1.2250233871078036,Commercial Services
BELFA,8.98,179952500,0.4806681241600551,Electronic Technology
BELFB,8.83,211680000,1.3311578908384936,Electronic Technology
BEMO,,,0.7306339474718649,Miscellaneous
BEN,10.71,16150559200,0.9179214799087791,Finance
BEP,133.13,9930956954,0.3328229929075172,Utilities
BERN,,,0.6812346607570288,Miscellaneous
BERY,15.23,6187832000,0.7307244742324968,Process Industries
BEST,,,1.2314506137625505,Transportation
BFAM,48.81,8027055960,0.7825002450637188,Commercial Services
BFC,17.54,434082000,7.248127803596684,Finance
BFIN,12.17,215700200,0.44363773149045815,Finance
BFIT,,,0.38650663262922247,Miscellaneous
BFK,-177.29,633462030,0.018813503943489185,Miscellaneous
BFO,-2997.92,80037180,0.01773371276726652,Miscellaneous
BFOR,,,0.978288894615895,Miscellaneous
BFR,4.38,,1.228073001721124,Finance
BFRA,-36.81,,0.37780928897597565,Health Technology
BFS,30.66,1224132000,0.6122821587546182,Finance
BFST,17.62,327611720,0.49950800069706114,Finance
BFY,31.5,70620550,-0.0807856016803884,Miscellaneous
BFZ,71.51,418886390,-0.01534344041334345,Miscellaneous
BG,24.04,7397414010,0.5553317198836264,Process Industries
BGB,-178.16,641375040,0.29876156953454663,Miscellaneous
BGCP,7.77,1602184786,0.7993163291463468,Finance
BGFV,-85.84,43248000,1.111619155279497,Retail Trade
BGG,-8.22,395345200,1.0983864237736314,Consumer Durables
BGH,-22.62,352017900,0.3606341093530205,Miscellaneous
BGI,-0.81,17856796,-0.011511792967663066,Retail Trade
BGIO,-21.57,203586800,0.147648638059788,Miscellaneous
BGNE,-9.46,,1.7912918419791586,Health Technology
BGR,-3.87,332250500,0.8755542067216603,Miscellaneous
BGRN,,,-0.002546283411075058,Miscellaneous
BGS,8.57,1433993500,0.06281326075738772,Consumer Non-Durables
BGSF,9.56,174114600,1.2199217800541775,Commercial Services
BGT,22.16,284488396,0.1732941876289326,Miscellaneous
BGX,105.65,192435300,0.25601512194841797,Miscellaneous
BGY,-6.35,582321660,0.5545824440255198,Miscellaneous
BH,9.06,206205600,0.616530853632482,Consumer Services
BHB,11.31,366832120,0.7263182408782579,Finance
BHC,-4.49,7294555320,-0.22414019240734154,Health Technology
BHE,16,851945030,0.9171802783731496,Electronic Technology
BHF,22.04,4110096900,1.5585527921324165,Finance
BHFAL,,2958945500,-0.036929123233778366,Finance
BHFAP,,3101391800,0.280065146845719,Finance
BHGE,66.91,22200071820,0.9842892973372753,Industrial Services
BHK,33.59,737291450,-0.01589281246206093,Miscellaneous
BHLB,13.02,1327240110,0.74973802766359,Finance
BHP,23.24,,0.9919807406907706,Non-Energy Minerals
BHR,-27.95,343298520,0.7045671386175751,Finance
BHTG,-3.01,36077360,0.7911659333795276,Producer Manufacturing
BHV,48.05,26850250,-0.012413372048832022,Miscellaneous
BHVN,-10.69,2506541700,1.9013285605946872,Health Technology
BIB,,,2.46956460520014,Miscellaneous
BIBL,,,0.9003711713112423,Miscellaneous
BICK,,,0.9177356154425147,Miscellaneous
BID,16.38,1571290520,1.1770507767411444,Consumer Services
BIDU,12.56,,1.3269348212771643,Technology Services
BIF,11.76,1115348130,0.7801447688471399,Miscellaneous
BIG,7.85,1101184800,0.9955505180203514,Retail Trade
BIIB,9.43,42518795970,0.9270826900575131,Health Technology
BIKR,,,0.026631695737438725,Miscellaneous
BIL,,,-0.0031277071143479495,Miscellaneous
BILI,-39.35,,1.7574227844167112,Technology Services
BIMI,-7.64,22946190,0.7554839511915471,Producer Manufacturing
BIO,14.98,8556252600,1.0650053106755688,Health Technology
BIOC,-0.17,45868340,-1.0153073428261508,Health Technology
BIOL,-1.6,35135100,-0.08328867515586663,Health Technology
BIOS,-4.38,266529060,1.1830880290707229,Health Services
BIOX,1431.03,149902150,0.020005662309733864,Finance
BIP,569.66,16238044570,0.565604123649241,Utilities
BIQI,-2.84,7425160,0.8159760736009214,Process Industries
BIS,,,-2.4770355757904596,Miscellaneous
BIT,69.46,627569580,0.220559357670798,Miscellaneous
BITA,-12.74,,1.1164920747470886,Technology Services
BIV,,,-0.07348806269211158,Miscellaneous
BIZD,,,0.4491322040963508,Miscellaneous
BJ,22.96,3470446420,0.21462760995837557,Retail Trade
BJAN,,,-0.1114929809496444,Miscellaneous
BJK,,,0.9947597957801065,Miscellaneous
BJRI,18,868547260,0.6342159484057643,Consumer Services
BJUL,,,0.02842620590912505,Miscellaneous
BK,10.98,40876400730,0.7682035552734263,Finance
BKCC,43.75,417146160,0.4030817633810762,Finance
BKCH,,,0.18592868962343037,Miscellaneous
BKD,-10.21,1150654200,1.1076324475124135,Health Services
BKE,7.91,740941600,0.8546548347892352,Retail Trade
BKEP,-0.65,43972200,0.8266197156022929,Industrial Services
BKEPP,,198689200,0.4696910482297191,Industrial Services
BKF,,,0.9543762463646652,Miscellaneous
BKH,19.23,4600041600,0.1272730524332175,Utilities
BKI,50.74,8496923960,0.8149166668653791,Technology Services
BKJ,16.68,94298490,0.03965001363226411,Finance
BKK,-271.58,305578700,-0.007505528759463657,Miscellaneous
BKLN,,,0.16686314485048515,Miscellaneous
BKN,-86.88,252634200,-0.057745089278149066,Miscellaneous
BKNG,18.67,71699420020,1.0931011691717618,Consumer Services
BKS,237.3,321326050,0.9370365902187363,Retail Trade
BKSC,13.83,96988860,-0.08099124777593393,Finance
BKT,-59.58,380868090,0.0037704349195400947,Miscellaneous
BKTI,-45.45,50172900,-0.3555356693757558,Electronic Technology
BKU,11.32,3195187520,0.690434946836559,Finance
BKYI,-1.72,14786100,0.8100397513838419,Technology Services
BL,-95.17,2829966270,1.6294982965758693,Technology Services
BLBD,14.43,497901920,0.7167582011070619,Producer Manufacturing
BLCM,-0.88,94778540,1.4135620930894741,Health Technology
BLCN,,,0.9878672977935848,Miscellaneous
BLD,18.8,2728790480,0.8868759657345463,Producer Manufacturing
BLDP,-23.87,892227840,1.1328056384805987,Producer Manufacturing
BLDR,7.44,1627746560,1.2258408147454272,Producer Manufacturing
BLE,92.14,336479000,0.012655395830012536,Miscellaneous
BLES,,,0.7509591525396985,Miscellaneous
BLFS,86.57,333306270,1.5634764131569348,Health Technology
BLHY,,,0.10124348916570432,Miscellaneous
BLIN,-0.03,3147810,0.4083407729360589,Technology Services
BLK,15.53,64213162320,1.1403148244441332,Finance
BLKB,139.88,3783387120,1.4405461396709436,Technology Services
BLL,46.86,20549934160,0.7552040846104079,Process Industries
BLMN,16.7,1770842860,0.7184680731662658,Consumer Services
BLNK,-7.96,57459030,1.6271345519821634,Commercial Services
BLNKW,,,1.41199401384837,Commercial Services
BLOK,,,1.0867576588538366,Miscellaneous
BLPH,-17.42,42722340,1.441743204937867,Health Technology
BLRX,-1.69,,0.6544255134254687,Health Technology
BLUE,-10.56,6610350160,1.8453544912454398,Health Technology
BLV,,,-0.0993577726608705,Miscellaneous
BLW,24.84,547125830,0.20514915778762025,Miscellaneous
BLX,44.16,743999121,0.4326079283710339,Finance
BMA,5.58,,1.3795221040007455,Finance
BMCH,10.8,1332135210,0.8743338142402678,Producer Manufacturing
BME,15.24,336696200,0.6320924684233002,Miscellaneous
BMI,49.32,1537272000,0.9499468977749568,Electronic Technology
BMLP,,,0.19043946351756016,Miscellaneous
BMO,10.11,46383268000,0.6176688378929381,Finance
BMRA,-8.81,21750750,0.43019708364024406,Health Technology
BMRC,16.64,556931480,0.6868415959477,Finance
BMRN,-165.37,14726799040,1.3263473277957423,Health Technology
BMS,23.31,5322220200,0.41422222834256045,Process Industries
BMTC,12.5,736574320,0.7572973154921491,Finance
BMY,14.33,74213070100,0.9425140579995152,Health Technology
BND,,,-0.05028639334965442,Miscellaneous
BNDC,,,-0.01295384757937227,Miscellaneous
BNDW,,,0.009959564847106148,Miscellaneous
BNDX,,,0.0005800828139165338,Miscellaneous
BNED,3.86,144428370,1.2990658108189888,Retail Trade
BNFT,-17.06,922550800,1.232458239549245,Technology Services
BNGO,-1.27,32643450,0.07958047262848127,Health Technology
